flip_up_0_1453.jpg,719.14185,260.73026,235.86775,717.28644,248.89958,226.6374,712.83386,246.57346,226.66205,708.43634,244.32443,226.45842,725.311,251.74905,200.21442,727.5148,251.76085,200.35353,729.53174,252.00745,200.66109,694.97473,243.10788,164.47119,722.88464,251.66498,37.171757,704.5962,268.90393,217.35893,715.03455,272.761,182.34412,608.77264,273.77658,259.6513,720.8025,312.706,-116.344696,661.4936,297.20184,547.5333,795.7752,353.54904,-67.255646,690.289,258.35483,754.1416,740.758,250.23216,303.5006,700.7726,253.18864,797.50195,733.3071,231.7997,338.08496,685.8342,254.64941,782.7617,719.4718,231.03117,325.0009,683.1334,260.40317,755.596,717.5318,238.89645,309.3934,513.32874,485.23175,162.04008,580.6295,516.07306,-161.9914,678.3364,380.79437,455.0136,771.3272,386.80624,-45.253593,712.645,518.4426,593.59924,782.2474,562.11127,184.93742,703.5401,544.1088,609.9758,764.7293,605.59766,211.59644,759.47516,512.187,713.1669,855.79803,532.7771,289.58112
flip_up_0_1455.jpg,806.2564,401.1901,26.744051,800.58777,389.36447,44.13875,798.9232,388.3551,44.236603,797.29254,387.3195,44.05321,801.4009,391.55338,12.545775,800.3042,391.72928,12.624678,799.266,392.0594,12.533007,784.5987,389.4624,102.150764,787.0652,396.21704,-38.533188,800.05304,408.73376,47.249676,800.2632,411.47906,7.476125,760.3718,442.53152,155.58766,770.2379,442.06854,-112.64705,800.8823,402.1324,344.53748,802.5325,399.8306,-190.00653,787.04095,386.99054,523.8578,780.6845,393.64435,-30.792912,780.5913,384.84644,532.1116,773.1852,386.92834,-19.649624,772.09375,389.95782,543.5325,768.8751,398.6033,-24.361912,776.45966,392.2311,528.343,769.4892,402.85028,-28.705988,797.7014,616.6147,112.483246,802.00555,623.39984,-112.56705,909.5215,511.95276,109.736404,905.3618,504.9725,-138.9322,982.50757,634.9423,106.75354,1002.25806,645.4898,-110.63071,977.07776,659.0926,106.9314,996.1798,675.05096,-102.69123,1042.8049,644.12823,78.719505,1075.5055,648.9825,-109.9709
flip_up_0_1641.jpg,348.61142,58.646477,1.2973069,339.2312,51.195923,7.711997,338.40207,51.634712,7.772236,337.66144,51.99357,7.67459,337.3558,51.34381,-18.627476,334.79596,51.831585,-18.669416,332.28406,52.350735,-18.699228,323.93774,61.840347,60.005154,317.36258,62.692387,-57.614235,345.17358,71.34864,21.150778,341.541,71.94622,-12.446479,325.13788,117.60964,107.937386,315.61575,117.71019,-92.14492,389.82578,149.08643,88.53447,378.85565,149.85646,-63.58822,384.8264,122.96387,-17.676714,373.56903,115.62709,92.49947,382.3842,122.690186,-47.215504,374.78024,108.40075,100.70507,369.1614,118.597336,-33.74739,363.90866,106.268524,91.88295,369.69318,120.64372,-17.5785,362.64847,110.30731,92.78493,357.4321,245.08928,68.43513,352.28796,252.61473,-68.27937,412.7983,144.77383,53.151512,413.7877,147.87105,-73.69426,510.95474,223.43161,17.920843,522.37585,237.40912,-80.50427,513.09204,248.73633,13.043741,525.49225,264.0503,-76.63383,568.56903,226.07654,-15.904914,584.93976,235.22183,-94.9596
flip_up_0_2081.jpg,794.56726,214.9963,50.141235,781.63446,195.20998,48.399086,778.49133,195.93584,48.42243,775.45966,196.62386,48.16454,783.92426,193.15613,4.511384,781.6561,192.03403,4.6969633,779.43933,191.07872,4.789949,753.5823,206.98595,86.53626,757.2894,199.42645,-113.23108,786.4759,235.74832,71.12214,785.89514,233.56242,13.544016,716.14777,321.75446,227.97899,767.26306,293.3979,-222.41096,855.01526,381.75684,309.70752,897.9882,330.63293,-82.20314,822.363,303.7389,354.21298,810.807,240.29515,316.7315,820.1685,291.25253,381.10672,796.1825,216.99362,324.48032,797.0657,288.2316,400.93365,778.97217,218.0859,303.88425,796.1282,294.89008,362.65396,775.22186,233.04251,318.24594,718.71216,586.7941,156.5676,752.6923,581.0048,-156.35788,878.3575,408.73938,260.3858,922.24634,394.09006,-86.833046,940.2523,610.9169,259.35138,1065.905,605.63916,38.376556,933.161,649.2026,262.73312,1068.3389,655.6942,56.148163,998.4082,619.1137,289.6426,1165.8082,583.30817,68.41243
flip_up_0_2236.jpg,430.50818,201.70192,-34.95005,436.97192,179.19751,-59.964973,442.1956,178.32132,-59.757202,447.52136,177.55565,-59.669415,429.93362,177.4345,-7.892253,429.3129,175.20499,-8.104345,428.9248,173.33298,-8.354447,472.9988,174.29639,-120.00662,448.9125,167.43744,119.625465,451.58615,214.10014,-60.69855,441.84085,211.94904,8.960735,512.67346,247.88516,-242.57133,510.64655,214.07564,275.95148,359.8062,275.37378,-243.94458,370.1673,206.2914,393.1989,406.59528,209.59283,174.49477,429.97195,189.70642,332.69788,407.19843,186.71312,199.05031,437.01373,179.65828,345.48834,443.2107,197.97733,181.20386,457.92572,192.95764,365.93195,445.2273,207.02087,177.34668,452.79517,204.2831,332.97043,527.88416,513.4163,-171.62581,524.7455,487.92435,171.96695,381.05392,319.28766,-186.31029,373.1587,284.79605,97.43591,313.1695,531.4277,81.51085,341.7984,498.48212,277.7593,335.047,572.2383,109.11274,366.95755,537.78735,286.11078,228.32425,569.7117,104.10516,251.74736,553.8045,265.19562
flip_up_0_2725.jpg,930.6823,310.5177,-88.36316,941.2495,295.30093,-78.6176,940.55164,293.58698,-78.6296,940.00195,291.79712,-78.91194,938.8067,294.98135,-123.04336,936.7351,292.3875,-123.07201,934.63635,289.89728,-123.30753,924.14215,278.75745,-4.9187536,917.89856,274.65842,-209.88945,913.8367,311.019,-57.62558,912.16547,309.23257,-115.55404,846.3054,285.31436,107.631714,842.2134,300.6015,-273.94696,902.7979,340.6719,288.8544,928.2153,359.70947,-284.6774,918.2156,229.51152,436.3765,942.189,232.9763,-60.192078,921.8116,207.3229,454.22147,957.1994,206.14392,-53.749676,908.12305,196.9787,468.99582,934.6239,191.93262,-66.1017,907.12415,206.60234,444.40332,926.64087,202.12376,-57.37908,757.5294,487.78873,154.35373,750.36066,522.4792,-154.5053,969.1354,363.00705,121.73092,991.35834,403.7464,-207.3755,1046.9397,557.32477,120.50429,1078.605,586.6542,-79.93261,1036.1168,599.0408,120.364975,1063.7291,629.8751,-62.282314,1118.7954,567.055,83.466255,1180.2656,572.50446,-76.832214
flip_up_0_2900.jpg,854.15283,263.88065,7.319014,860.40625,244.28561,22.967281,859.3779,243.06859,23.079844,858.58813,241.8104,22.787949,857.9712,242.45299,-29.887547,855.2147,239.29047,-29.847492,852.4631,236.36101,-30.110905,839.2213,231.00467,129.06921,830.19354,222.90964,-115.62069,835.776,269.76068,51.382683,833.42896,266.7383,-18.786434,768.21985,272.15558,242.24979,760.14923,254.82089,-191.41635,846.6645,290.58386,377.60626,842.7394,271.18106,-228.53448,834.2256,233.36017,410.45,844.0492,221.35898,72.1729,828.2307,225.27048,423.9701,845.9547,206.91815,99.79796,815.02106,216.39899,429.12357,831.59106,202.84453,100.02181,819.45306,219.76845,412.77032,827.9248,209.5817,82.59406,661.421,510.7344,164.87173,649.9167,520.42883,-165.08354,862.86316,392.61334,190.64743,855.4523,411.70862,-213.78964,911.5177,565.9851,277.81787,918.1888,573.11945,56.65238,894.7783,599.26013,286.80753,904.18243,601.4116,89.89452,992.10254,593.7858,275.6057,1001.0176,589.16895,119.48828
flip_up_0_2996.jpg,547.08484,122.935875,-33.86653,553.8109,106.90927,-62.64875,557.52313,106.72761,-62.599026,561.3735,106.62873,-62.789112,550.36334,104.86147,-23.45846,550.7203,103.43774,-23.396393,551.17834,102.24437,-23.60365,581.9595,110.359085,-108.33569,567.985,104.433205,65.29355,561.26306,138.25208,-49.73406,555.57355,136.23322,-0.104186416,606.9947,188.95847,-232.94672,601.97095,179.36522,200.98772,485.31827,247.9672,-203.40897,502.28113,221.15721,162.30167,549.39355,106.61289,-3.9206772,543.32117,104.256584,73.75369,553.5174,71.11669,-22.914234,547.4805,75.032394,57.6399,581.64984,76.15877,-59.390266,567.32056,72.747086,87.92021,581.99536,91.74837,-11.813532,569.5084,84.76873,77.05275,613.567,431.10803,-146.29495,617.1177,415.00974,146.98679,443.91602,274.075,-126.23804,456.85583,263.99875,102.449844,362.25174,450.6881,9.317931,391.50784,430.86575,208.93686,377.31665,488.17346,31.519867,404.75244,467.10306,215.26941,275.78735,469.95877,78.77971,305.5506,457.41998,211.94304
flip_up_0_3191.jpg,731.09045,142.88286,68.844246,732.5074,129.7633,88.3176,732.9443,131.00668,88.457,733.6911,132.18669,88.21727,725.479,125.18882,62.092632,721.6711,122.82406,62.12282,717.90155,120.73241,61.744312,722.5482,141.47063,181.66603,701.31836,126.919945,53.68351,723.76294,163.32698,97.92813,715.1721,157.56912,61.830097,686.8429,247.84697,205.56854,639.58875,204.80522,-25.695593,727.8799,227.85303,381.08673,685.42267,158.31726,-6.1488624,671.4688,154.93138,479.32745,656.98206,111.23863,323.25476,650.8779,137.5772,490.092,657.76184,98.01912,365.3587,642.28,141.76038,501.10257,640.6885,108.50046,352.94986,650.0432,150.59584,489.79507,642.30414,119.11025,323.61334,632.96136,517.45074,132.42395,604.9415,507.2568,-131.98792,799.8523,350.30472,185.53983,794.0586,305.72305,-121.85815,893.38226,533.8721,16.70675,903.3904,526.15106,-63.138805,879.8784,568.5004,-0.34719253,882.8492,574.72815,-50.401188,955.0794,563.2719,-53.319813,981.72675,542.6053,-22.74832
flip_up_0_3326.jpg,1000.568,301.17804,44.279476,1010.6238,287.65103,60.531532,1009.25415,287.4421,60.544044,1008.051,287.15286,60.27286,1008.9226,283.98914,18.595398,1006.77704,280.27786,18.653797,1004.6222,276.63474,18.67306,991.7898,277.01096,131.26642,986.745,262.457,-63.908314,983.0925,307.79584,74.00969,982.15765,300.93237,17.555534,908.61145,316.83374,232.59625,913.39343,307.5953,-205.8678,973.64105,387.95578,360.45496,1005.178,434.37067,-255.60703,1037.8698,352.23935,361.55206,1047.3555,472.67685,-49.59761,1048.4447,342.42944,368.79755,1055.891,481.34808,-55.60543,1045.5784,339.73627,354.65836,1048.152,473.4746,-61.997017,1042.1494,345.47748,355.68436,1044.4554,470.94293,-44.946877,844.64935,585.8874,167.36678,845.24054,598.31305,-166.67488,1051.6803,411.3993,224.25432,1071.007,419.41553,-174.3322,1071.906,613.4819,235.34401,1118.5177,635.6372,64.859146,1052.8918,644.4472,236.43724,1098.1946,671.6412,96.754684,1129.1932,650.57336,197.19627,1203.2249,661.69244,127.87003
