down (1).jpg,1033.5619,415.3203,26.611141,1056.6709,418.5204,-2.020174,1060.5801,422.05966,-2.006661,1064.615,425.819,-1.8940018,1050.6116,412.87308,42.162304,1050.7074,412.87042,42.21335,1050.4153,412.86407,42.039024,1074.0615,452.7469,-61.828583,1058.805,432.8208,156.46367,1029.9778,439.90997,2.9150605,1023.1633,433.88254,64.95813,1027.1018,541.5211,-86.62487,971.4214,471.57718,221.0354,1167.6921,489.84628,-164.28775,1002.5442,432.42957,492.76364,1111.9177,491.51965,172.01158,1074.5486,419.59027,573.33624,1106.4623,489.5565,217.43431,1102.0249,414.5612,558.3906,1089.7947,499.86154,218.85603,1094.646,419.99942,566.21704,1088.7935,502.2478,175.54721,1088.9574,427.81885,570.14636,696.5689,566.50726,-135.96472,687.58246,513.75824,136.3434,562.3831,432.46832,-168.19014,580.322,364.08615,176.3841,375.76428,598.6907,-268.42746,402.9734,537.6436,-33.275032,381.4609,651.0885,-271.8815,406.86865,589.187,-58.438217,251.50063,601.1547,-283.63214,287.9759,548.4673,-107.05295
down (10).jpg,881.5133,583.3709,-67.289856,891.0891,595.5263,-105.52306,890.76,598.703,-105.13004,890.46515,602.29846,-105.44139,891.9032,593.6424,-62.26645,891.99976,595.2823,-62.309296,891.7736,596.7737,-62.16475,879.899,619.4445,-148.15062,882.0499,610.6123,27.820744,866.1859,590.6975,-84.63632,866.0774,586.4199,-31.680859,821.80206,629.4003,-217.2497,812.51526,587.8871,157.82088,804.5232,558.6679,-184.79214,774.0784,509.73383,32.587566,829.3506,527.72235,-43.04468,812.1985,514.88403,-284.58554,831.60345,524.46326,-33.81619,817.119,516.2791,-313.67886,835.80444,532.4272,-38.457596,825.8036,533.17096,-306.6412,833.3352,533.226,-33.251476,820.7055,535.4681,-287.2799,625.016,637.24023,-124.32454,635.0637,591.6358,124.003746,488.51355,547.4587,-222.44402,560.93427,535.3335,229.78209,418.72604,645.0599,-154.6001,482.35107,599.7551,421.549,416.774,661.295,-141.90984,475.33475,619.2203,443.01562,340.87833,649.7502,-184.23798,421.49936,585.4147,432.1822
down (11).jpg,243.97153,436.33163,-112.64723,221.90384,443.9095,-100.736786,222.39047,442.62857,-100.62349,222.80063,441.07275,-100.69621,218.44775,453.31104,-147.47014,215.60081,460.28253,-147.54152,213.08212,467.32574,-148.03812,225.00427,465.59445,31.16533,213.62091,498.74377,-178.37836,261.8422,446.68933,-59.795666,256.68958,460.44284,-120.09063,315.84338,478.00534,184.09702,282.765,549.0716,-193.47675,211.74008,443.95087,399.5854,122.57866,541.94525,-253.69193,180.57877,500.83585,541.6078,191.9252,529.747,100.46017,167.4324,523.7663,542.87775,197.41916,539.3929,148.82428,172.9198,524.2068,576.0117,224.92184,544.5922,164.26262,176.5313,517.48804,548.53894,226.04312,543.0156,114.689835,640.60706,468.94287,124.65153,648.5529,520.9972,-124.52756,805.69025,340.84357,111.82898,818.82434,331.3379,-174.99048,919.8352,486.56494,157.86841,937.68176,532.2827,-74.48944,916.1378,520.42285,162.54004,925.84033,583.84436,-56.298424,1000.6898,495.50748,122.46178,1050.3281,535.6503,-59.00689
down (12).jpg,288.91492,491.26434,11.218415,272.98282,494.21747,34.919994,273.33032,494.23135,34.935905,273.60928,494.00845,34.757713,270.26288,499.07318,-13.620152,268.3325,502.67603,-13.499313,266.52875,506.3361,-13.752705,276.02274,509.59915,156.47826,267.686,527.045,-56.61988,302.61478,499.19034,55.49644,299.03644,506.5593,-5.382948,358.64365,516.5412,238.27298,329.1424,569.19104,-167.09183,414.6543,436.01105,138.84868,348.83487,517.98865,-305.4462,348.07892,473.931,-77.08029,305.05627,504.79385,-144.88162,329.50455,484.37335,-123.564415,288.16858,503.92957,-134.7013,318.94077,496.40463,-90.79376,291.26636,514.32806,-132.57135,325.52902,496.21292,-74.167694,298.50858,515.3764,-137.8336,578.0871,540.4583,151.57881,581.1642,576.19006,-151.64224,749.03375,442.69855,122.521484,750.4728,469.4499,-188.18384,852.3412,551.2372,221.2808,881.7427,585.9841,-140.06367,844.63617,578.56177,228.08322,878.5189,621.9029,-133.59238,941.7505,554.405,152.51193,983.01666,564.74835,-225.2961
down (13).jpg,1051.1567,431.24274,-47.964912,1072.686,444.06125,-71.48036,1073.5931,449.61316,-71.191345,1074.616,455.43045,-71.16945,1072.2915,433.0735,-41.718185,1073.3816,430.43896,-41.72365,1074.1451,427.75604,-41.894413,1062.9648,475.52798,-88.46999,1066.2075,435.59903,57.410347,1028.9977,447.8139,-52.05258,1028.4789,432.76428,-11.062764,970.9978,507.33142,-123.48832,941.93896,442.0327,165.64737,1085.9254,423.26047,-141.28972,991.40204,398.871,367.22852,1100.364,444.6466,168.69789,1061.6643,460.76202,430.4552,1102.5472,446.37238,207.82135,1078.9847,467.87857,416.01978,1081.919,461.98334,189.17274,1067.1162,487.24615,441.5411,1076.6252,463.60815,164.90874,1062.0807,485.56223,434.208,577.5683,534.99634,-132.94695,579.77954,480.04907,132.84123,338.64975,306.92538,-226.1709,365.1149,282.04675,115.51076,231.52367,549.58636,-121.81221,222.76039,518.7191,132.18306,268.06403,598.6085,-102.837975,245.35927,570.72046,131.5117,74.117775,600.9228,-122.55557,74.32854,556.3752,83.91975
down (14).jpg,850.0265,340.44,-125.41192,878.3685,348.14984,-156.93259,881.69446,353.96948,-156.63036,885.04016,360.08786,-156.69603,875.11035,337.31253,-117.9485,876.3013,335.39813,-118.08369,877.09766,333.47858,-118.262184,897.6719,392.32758,-180.20815,890.62775,355.1376,2.1467507,844.6381,369.43915,-129.28275,840.76624,357.34958,-77.4372,834.4606,499.9732,-122.81155,822.56665,374.79565,103.95874,970.5087,572.8512,-163.49081,907.495,267.67377,202.57867,959.0614,456.1606,45.169224,949.3743,347.53815,243.54216,961.74445,424.79178,66.82084,967.5695,363.19397,227.34297,944.78516,424.69138,91.491455,953.7036,378.4354,267.4307,937.8706,436.488,56.863922,942.8203,377.999,252.12039,475.50323,466.96426,-115.179565,491.67294,385.81384,115.55916,254.04929,297.12592,-163.40302,304.50412,212.40567,71.835434,138.3646,423.50162,17.103859,167.6107,372.71735,146.84444,151.59973,465.12656,41.937515,172.38283,420.19598,152.42825,34.12979,401.1028,19.850819,61.74179,352.59555,116.82042
down (15).jpg,202.77164,423.46454,-158.40295,180.5325,431.16,-148.41365,180.42381,430.09988,-148.32349,180.25577,428.80347,-148.58368,180.67172,438.3337,-192.72514,180.01163,443.77548,-192.74847,179.62723,449.24152,-193.06989,189.45755,446.49304,-43.20841,190.6231,475.02124,-236.86273,223.87772,427.89465,-114.64188,223.80374,439.90137,-169.6604,284.58163,439.16672,81.3499,289.77817,524.7735,-306.9085,202.88864,354.72568,213.73566,258.92255,501.25198,-540.08295,131.57143,385.5507,242.11331,190.96275,529.5887,-598.68604,112.36973,400.03247,227.29814,165.22565,544.31006,-622.67267,113.32058,408.53055,232.43132,168.6076,550.5158,-616.9319,122.42943,406.47974,238.77805,181.12373,541.0442,-596.7751,625.5881,422.94238,134.74194,639.9718,480.30124,-134.56784,775.0134,289.3107,199.19391,843.93066,358.77014,-177.4453,885.03326,407.5589,390.7594,931.2931,460.0202,75.94594,886.9919,440.29672,410.97638,926.34937,493.8173,107.7287,965.7425,392.68527,410.50995,1023.9481,436.50192,109.690414
down (16).jpg,1071.7847,520.44366,-235.89561,1106.2417,539.56134,-286.19586,1109.0281,548.3984,-285.2577,1111.7958,557.5822,-284.65604,1103.9963,524.05743,-230.2887,1105.6475,521.06396,-231.26465,1106.8483,517.98676,-232.68393,1124.5165,605.02057,-345.24072,1120.7236,553.7359,-85.69511,1061.939,558.36487,-245.19534,1058.8812,540.721,-169.16246,1032.9454,743.2999,-234.72882,1056.2583,542.24115,7.6388936,1169.7255,819.95087,-181.71663,1196.7781,462.1141,132.07936,1179.8632,686.82947,4.8337727,1201.294,545.62463,192.11368,1184.1967,647.4359,4.8433485,1209.8549,569.58075,180.98508,1167.9889,648.7313,28.48057,1187.1605,573.2984,218.64944,1164.3232,660.3847,10.275639,1181.2776,572.0213,198.38266,637.09265,597.2919,-102.059364,686.60614,486.3783,102.4991,380.11154,379.36496,-245.10147,516.3189,268.95114,81.646385,394.384,506.00006,197.37505,391.1145,465.95773,234.77179,440.7634,538.671,255.10632,409.85,513.3338,254.16277,300.77057,499.9193,300.60284,267.1864,477.10822,231.02478
down (17).jpg,512.2266,422.53717,-119.2751,497.61932,417.1507,-87.92836,500.39215,413.8212,-87.76077,503.21765,410.16684,-87.90088,488.70483,429.46664,-126.40011,484.41473,435.90378,-126.32013,480.35132,442.4004,-126.778595,506.60184,430.0393,72.73288,477.858,472.2899,-95.93975,532.3241,435.18777,-61.53046,520.2233,452.32812,-110.22263,586.2823,467.6473,111.55158,532.3801,562.3941,-96.119446,532.7854,482.35773,212.91298,401.96075,642.2184,-211.31302,520.2065,492.33182,249.73456,437.6413,522.3621,-94.74041,521.0329,495.81165,219.77051,440.82504,499.34824,-89.763954,521.255,493.82904,226.04568,457.85965,495.26166,-65.34523,521.1794,496.44812,243.83298,462.55386,507.3819,-83.027115,849.10614,514.94794,109.186714,841.9577,576.4326,-108.57136,997.64966,374.54367,80.484245,995.69635,416.95123,-199.63051,1091.162,546.81146,176.27199,1106.9481,621.9809,-109.67427,1078.6338,583.2458,188.98872,1092.5864,667.767,-94.17479,1181.0786,571.08276,152.00716,1221.8386,627.78174,-134.85345
down (18).jpg,158.05286,493.05997,-59.173454,137.19421,487.57684,-45.677193,138.11188,486.48114,-45.65975,138.94336,485.1293,-45.902298,131.13126,494.67093,-88.845894,126.639595,499.68945,-88.74381,122.41543,504.784,-89.01387,135.14153,505.5746,66.02481,113.99784,531.0914,-130.66473,171.4809,508.20526,-14.390043,161.96548,519.2129,-71.32135,198.63037,549.82996,165.41273,170.46268,611.11237,-167.41867,150.9473,508.79584,294.18488,73.497696,579.81946,-216.93672,105.87738,533.9489,262.5491,61.92787,570.04785,-36.56758,90.546455,546.55634,241.11139,51.59607,573.8514,-35.451912,87.36561,548.6832,251.01569,61.839485,578.69653,-23.462437,90.369606,546.77155,258.33167,67.34783,578.19025,-30.419884,506.10297,538.3987,127.923035,518.95215,579.4452,-127.67356,698.11206,405.55408,128.50119,714.5678,404.80756,-159.63976,853.4759,511.93106,209.08536,875.9834,540.6532,-64.993675,852.0769,543.8459,216.91098,871.44543,586.04205,-48.42708,963.51746,505.71408,156.8752,1001.7694,520.88513,-95.18571
